"STATION_ID","DISTRICT","TOWS","SURVEY_YEAR","LATITUDE","LONGITUDE","STRATUM","TOTAL_AREA"
"G-02","West",1,2018,56.9853,-167.06003,4,20050
"H-04","West",1,2018,57.34576,-165.88586,4,20050
"I-09","North",1,2018,57.68237,-162.75651,1,54536
"K-03","North",1,2018,58.32853,-166.53839,1,54536
"I-12","Central",1,2018,57.65918,-160.91001,3,9624
"H-03","West",1,2018,57.33583,-166.49443,4,20050
"D-07","West",1,2018,55.98205,-164.04002,4,20050
"E-09","Central",1,2017,56.32133,-162.81038,3,9624
"J-16","East",1,2017,57.98366,-158.33269,2,7218
"C-09","Central",1,2017,55.65785,-162.83204,3,9624
"J-02","West",1,2017,57.97946,-167.16605,4,20050
"G-11","Central",1,2017,56.99323,-161.58334,3,9624
"H-11","Central",1,2017,57.32102,-161.53523,3,9624
"F-11","Central",1,2017,56.66427,-161.57534,3,9624
"I-11","Central",1,2017,57.65053,-161.50788,3,9624
"K-09","North",1,2017,58.32367,-162.72302,1,54536
"B-01","Outer",1,2017,55.35203,-167.55913,5,10025
"K-10","North",1,2017,58.32386,-162.05817,1,54536
"C-03","Outer",1,2017,55.68056,-166.38265,5,10025
"A-04","Outer",1,2017,54.99454,-165.74737,5,10025
"G-15","East",1,2017,57.00459,-159.15501,2,7218
"K-03","North",1,2017,58.32165,-166.55836,1,54536
"H-06","West",1,2017,57.33514,-164.59146,4,20050
"H-13","Central",1,2017,57.34774,-160.29869,3,9624
"G-13","Central",1,2017,57.00806,-160.33793,3,9624
"H-12","Central",1,2017,57.35487,-160.9441,3,9624
"I-16","East",1,2017,57.64897,-158.37934,2,7218
"K-02","West",1,2017,58.34959,-167.20734,4,20050
"C-06","West",1,2017,55.68056,-164.5949,4,20050
"K-08","North",1,2017,58.33929,-163.40186,1,54536
"I-10","North",1,2017,57.67614,-162.12258,1,54536
"H-15","East",1,2017,57.32635,-159.0633,2,7218
"J-03","West",1,2017,57.98952,-166.51485,4,20050
"H-05","West",1,2017,57.31585,-165.22782,4,20050
"F-06","West",1,2017,56.68511,-164.5831,4,20050
"F-13","East",1,2017,56.67948,-160.35199,2,7218
"F-14","East",1,2017,56.66932,-159.77746,2,7218
"J-04","West",1,2017,57.99561,-165.88387,4,20050
"I-02","West",1,2017,57.64643,-167.13381,4,20050
"B-06","Outer",1,2017,55.33005,-164.56256,5,10025
"D-08","West",1,2017,56.00817,-163.41173,4,20050
"K-06","North",1,2017,58.33472,-164.64958,1,54536
"B-02","Outer",1,2017,55.3266,-166.97147,5,10025
"B-05","Outer",1,2017,55.32188,-165.16088,5,10025
"J-06","North",1,2017,57.98976,-164.61172,1,54536
"B-03","Outer",1,2017,55.35403,-166.34207,5,10025
"G-14","East",1,2017,57.00142,-159.69203,2,7218
"B-04","Outer",1,2017,55.3198,-165.78853,5,10025
"D-03","Outer",1,2017,56.01304,-166.40003,5,10025
"I-08","North",1,2017,57.67144,-163.39127,1,54536
"D-06","West",1,2017,56.00439,-164.59015,4,20050
"G-05","West",1,2017,56.9888,-165.20943,4,20050
"F-08","West",1,2017,56.68037,-163.39357,4,20050
"D-09","Central",1,2017,55.97655,-162.81395,3,9624
"F-01","Outer",1,2017,56.67699,-167.68474,5,10025
"B-07","West",1,2017,55.32024,-164.03909,4,20050
"K-01","West",1,2017,58.32137,-167.83981,4,20050
"J-01","West",1,2017,58.01331,-167.80793,4,20050
"I-12","Central",1,2017,57.6788,-160.90221,3,9624
"F-04","West",1,2017,56.65509,-165.83672,4,20050
"C-08","West",1,2017,55.68082,-163.41246,4,20050
"K-11","East",1,2017,58.21314,-161.54437,2,7218
"H-14","Central",1,2017,57.33052,-159.64713,3,9624
"C-01","Outer",1,2017,55.67721,-167.58769,5,10025
"G-09","Central",1,2017,56.98609,-162.79634,3,9624
"H-03","West",1,2017,57.34718,-166.48991,4,20050
"K-05","North",1,2017,58.34674,-165.29036,1,54536
"F-10","Central",1,2017,56.6736,-162.18072,3,9624
"E-05","West",1,2017,56.31814,-165.19134,4,20050
"J-13","East",1,2017,57.97526,-160.22333,2,7218
"E-11","Central",1,2017,56.32538,-161.61699,3,9624
"J-07","North",1,2017,58.01343,-163.99595,1,54536
"I-14","East",1,2017,57.67285,-159.60909,2,7218
"G-10","Central",1,2017,57.00487,-162.16476,3,9624
"I-05","West",1,2017,57.65477,-165.25458,4,20050
"J-08","North",1,2017,58.01233,-163.37604,1,54536
"D-01","Outer",1,2017,56.01294,-167.62622,5,10025
"G-12","Central",1,2017,56.99723,-160.97261,3,9624
"I-13","Central",1,2017,57.65211,-160.24439,3,9624
"E-01","Outer",1,2017,56.34143,-167.65345,5,10025
"E-10","Central",1,2017,56.32062,-162.21122,3,9624
"K-12","East",1,2017,58.28478,-160.7882,2,7218
"A-03","Outer",1,2017,55.01922,-166.32267,5,10025
"G-06","West",1,2017,57.01501,-164.6071,4,20050
"E-04","West",1,2017,56.3136,-165.79794,4,20050
"K-13","East",1,2017,58.28696,-159.97341,2,7218
"K-07","North",1,2017,58.31965,-163.98744,1,54536
"E-02","Outer",1,2017,56.32461,-167.03521,5,10025
"G-07","West",1,2017,56.97594,-164.03205,4,20050
"H-10","North",1,2017,57.3506,-162.13087,1,54536
"F-07","West",1,2017,56.65495,-164.02061,4,20050
"G-01","West",1,2017,57.0106,-167.69956,4,20050
"C-04","Outer",1,2017,55.64828,-165.80178,5,10025
"F-12","Central",1,2017,56.67107,-160.98164,3,9624
"F-02","West",1,2017,56.66576,-167.06858,4,20050
"B-08","West",1,2017,55.35088,-163.41351,4,20050
"C-07","West",1,2017,55.68814,-164.00868,4,20050
"J-15","East",1,2017,58.01041,-158.95188,2,7218
"G-08","West",1,2017,57.0148,-163.38573,4,20050
"D-07","West",1,2017,55.98589,-164.03443,4,20050
"E-03","Outer",1,2017,56.35978,-166.41062,5,10025
"H-02","West",1,2017,57.32529,-167.1206,4,20050
"H-07","West",1,2017,57.31313,-163.99344,4,20050
"J-12","East",1,2017,58.01869,-160.85901,2,7218
"K-14","East",1,2017,58.31651,-159.55749,2,7218
"F-05","West",1,2017,56.65143,-165.21025,4,20050
"G-02","West",1,2017,56.994,-167.08948,4,20050
"A-02","Outer",1,2017,55.00082,-166.93641,5,10025
"H-04","West",1,2017,57.3134,-165.85992,4,20050
"H-08","West",1,2017,57.34366,-163.39394,4,20050
"F-09","Central",1,2017,56.66423,-162.79099,3,9624
"Z-05","Outer",1,2017,54.68654,-165.16644,5,10025
"H-09","North",1,2017,57.31751,-162.75871,1,54536
"D-05","West",1,2017,55.98851,-165.1814,4,20050
"G-04","West",1,2017,56.9781,-165.85875,4,20050
"I-06","West",1,2017,57.65289,-164.62199,4,20050
"J-10","North",1,2017,58.01066,-162.14273,1,54536
"D-02","Outer",1,2017,55.99219,-167.00976,5,10025
"E-07","West",1,2017,56.32162,-164.01029,4,20050
"E-08","West",1,2017,56.31995,-163.40732,4,20050
"H-01","West",1,2017,57.34477,-167.73532,4,20050
"C-02","Outer",1,2017,55.66675,-166.98276,5,10025
"D-10","Central",1,2017,55.98863,-162.26103,3,9624
"J-14","East",1,2017,58.00409,-159.64024,2,7218
"I-07","West",1,2017,57.67997,-164.00665,4,20050
"F-03","West",1,2017,56.68705,-166.43166,4,20050
"E-06","West",1,2017,56.34095,-164.5801,4,20050
"K-04","North",1,2017,58.32953,-165.94084,1,54536
"D-04","Outer",1,2017,55.98898,-165.78632,5,10025
"I-03","West",1,2017,57.6977,-166.50755,4,20050
"A-05","Outer",1,2017,54.9776,-165.16014,5,10025
"I-15","East",1,2017,57.64943,-159.01447,2,7218
"J-09","North",1,2017,57.98653,-162.75753,1,54536
"H-16","East",1,2017,57.32726,-158.40648,2,7218
"A-06","Outer",1,2017,55.01002,-164.59813,5,10025
"G-03","West",1,2017,57.01395,-166.47118,4,20050
"C-05","Outer",1,2017,55.65586,-165.17059,5,10025
"I-01","West",1,2017,57.68035,-167.77004,4,20050
"J-05","North",1,2017,58.00483,-165.228,1,54536
"I-09","North",1,2017,57.63772,-162.77242,1,54536
"E-12","Central",1,2017,56.34861,-160.97008,3,9624
"I-04","West",1,2017,57.65073,-165.88633,4,20050
"J-11","Central",1,2017,57.99216,-161.47276,3,9624
"E-10","Central",1,2018,56.33941,-162.18504,3,9624
"I-02","West",1,2018,57.63951,-167.11971,4,20050
"F-08","West",1,2018,56.65361,-163.40327,4,20050
"G-05","West",1,2018,57.00471,-165.23725,4,20050
"I-14","East",1,2018,57.67115,-159.638,2,7218
"A-02","Outer",1,2018,55.02678,-166.93989,5,10025
"D-03","Outer",1,2018,56.00039,-166.38513,5,10025
"E-09","Central",1,2018,56.35136,-162.79787,3,9624
"Z-05","Outer",1,2018,54.71853,-165.13461,5,10025
"G-10","Central",1,2018,57.02128,-162.15371,3,9624
"D-01","Outer",1,2018,55.99831,-167.58967,5,10025
"J-05","North",1,2018,58.02302,-165.25609,1,54536
"J-10","North",1,2018,58.00574,-162.11273,1,54536
"D-10","Central",1,2018,56.00005,-162.23052,3,9624
"I-05","West",1,2018,57.66867,-165.23233,4,20050
"D-06","West",1,2018,55.99172,-164.57631,4,20050
"E-03","Outer",1,2018,56.33865,-166.41738,5,10025
"H-02","West",1,2018,57.32963,-167.10203,4,20050
"I-08","North",1,2018,57.64839,-163.40089,1,54536
"H-09","North",1,2018,57.3482,-162.76497,1,54536
"J-07","North",1,2018,57.97447,-164.02207,1,54536
"I-01","West",1,2018,57.65526,-167.76768,4,20050
"F-03","West",1,2018,56.67246,-166.43497,4,20050
"I-15","East",1,2018,57.65321,-159.02366,2,7218
"B-04","Outer",1,2018,55.3497,-165.7838,5,10025
"G-08","West",1,2018,56.995,-163.38875,4,20050
"F-05","West",1,2021,56.65299,-165.21419,4,20050
"K-13","East",1,2021,58.28994,-159.97496,2,7218
"D-07","West",1,2021,56.03397,-164.04321,4,20050
"C-05","Outer",1,2021,55.64004,-165.17709,5,10025
"H-02","West",1,2021,57.32951,-167.13548,4,20050
"E-12","Central",1,2021,56.34003,-160.96864,3,9624
"B-04","Outer",1,2021,55.35859,-165.78853,5,10025
"H-10","North",1,2021,57.30523,-162.15081,1,54536
"C-06","West",1,2021,55.66898,-164.54634,4,20050
"J-09","North",1,2021,57.97855,-162.75201,1,54536
"K-12","East",1,2021,58.31557,-160.76019,2,7218
"B-03","Outer",1,2021,55.35272,-166.38837,5,10025
"H-01","West",1,2021,57.31344,-167.74046,4,20050
"C-01","Outer",1,2021,55.65677,-167.58683,5,10025
"I-01","West",1,2021,57.64447,-167.74331,4,20050
"G-10","Central",1,2021,56.97842,-162.16664,3,9624
"K-07","North",1,2021,58.33746,-163.98926,1,54536
"C-07","West",1,2021,55.72592,-163.98988,4,20050
"E-04","West",1,2021,56.34513,-165.80052,4,20050
"G-11","Central",1,2021,57.02165,-161.5585,3,9624
"C-03","Outer",1,2021,55.68234,-166.39372,5,10025
"H-06","West",1,2021,57.29902,-164.62833,4,20050
"A-03","Outer",1,2021,54.99669,-166.33446,5,10025
"I-06","West",1,2021,57.64288,-164.60149,4,20050
"B-01","Outer",1,2021,55.32615,-167.52325,5,10025
"F-02","West",1,2021,56.69139,-167.07716,4,20050
"J-13","East",1,2021,58.00056,-160.20307,2,7218
"H-12","Central",1,2021,57.33256,-160.9334,3,9624
"G-15","East",1,2021,56.97832,-159.15195,2,7218
"F-14","East",1,2021,56.66721,-159.77997,2,7218
"J-16","East",1,2021,57.98276,-158.32341,2,7218
"K-01","West",1,2021,58.31946,-167.82176,4,20050
"E-11","Central",1,2021,56.34023,-161.62638,3,9624
"D-02","Outer",1,2021,56.02472,-167.00978,5,10025
"D-01","Outer",1,2021,55.99575,-167.60499,5,10025
"J-15","East",1,2021,58.00216,-158.93916,2,7218
"G-08","West",1,2021,57.00833,-163.39714,4,20050
"I-13","Central",1,2021,57.65493,-160.25347,3,9624
"H-04","West",1,2021,57.35931,-165.86777,4,20050
"I-11","Central",1,2022,57.68774,-161.49309,3,9624
"C-04","Outer",1,2022,55.66592,-165.79373,5,10025
"G-01","West",1,2022,56.99284,-167.70598,4,20050
"I-16","East",1,2022,57.65542,-158.36323,2,7218
"C-06","West",1,2022,55.63287,-164.57337,4,20050
"I-05","West",1,2022,57.63943,-165.23562,4,20050
"D-06","West",1,2022,55.96456,-164.59092,4,20050
"E-10","Central",1,2022,56.33388,-162.19524,3,9624
"F-08","West",1,2022,56.67314,-163.4022,4,20050
"F-10","Central",1,2022,56.69916,-162.16955,3,9624
"K-06","North",1,2022,58.35153,-164.63567,1,54536
"K-03","North",1,2022,58.36332,-166.54574,1,54536
"F-12","Central",1,2022,56.68964,-160.9781,3,9624
"B-02","Outer",1,2022,55.31196,-166.96484,5,10025
"K-11","East",1,2022,58.23113,-161.55173,2,7218
"D-08","West",1,2022,56.00979,-163.38989,4,20050
"B-08","West",1,2022,55.33849,-163.42908,4,20050
"F-07","West",1,2022,56.69859,-164.01701,4,20050
"J-11","Central",1,2022,58.01504,-161.49195,3,9624
"G-07","West",1,2022,57.02233,-164.02702,4,20050
"E-07","West",1,2022,56.36192,-163.97208,4,20050
"G-15","East",1,2022,57.00917,-159.12665,2,7218
"H-05","West",1,2022,57.29598,-165.20879,4,20050
"E-04","West",1,2022,56.33673,-165.8262,4,20050
"B-03","Outer",1,2022,55.35339,-166.36574,5,10025
"K-13","East",1,2022,58.29033,-159.97173,2,7218
"J-10","North",1,2022,57.98298,-162.10723,1,54536
"I-03","West",1,2022,57.69607,-166.50301,4,20050
"H-06","West",1,2022,57.36227,-164.62111,4,20050
"G-05","West",1,2022,57.02398,-165.22092,4,20050
"E-06","West",1,2022,56.31433,-164.55659,4,20050
"D-09","Central",1,2022,55.98851,-162.8336,3,9624
"G-02","West",1,2022,57.0257,-167.08641,4,20050
"J-06","North",1,2022,58.01834,-164.60981,1,54536
"F-14","East",1,2022,56.65598,-159.77891,2,7218
"K-04","North",1,2022,58.32,-165.91516,1,54536
"Z-05","Outer",1,2022,54.70177,-165.11223,5,10025
"E-02","Outer",1,2022,56.35757,-167.03571,5,10025
"G-08","West",1,2022,57.02731,-163.41498,4,20050
"D-07","West",1,2022,56.02798,-164.03843,4,20050
"J-03","West",1,2022,58.01696,-166.53303,4,20050
"H-02","West",1,2022,57.357,-167.09673,4,20050
"K-02","West",1,2022,58.34435,-167.18835,4,20050
"H-09","North",1,2022,57.3325,-162.75388,1,54536
"C-05","Outer",1,2022,55.6963,-165.18735,5,10025
"K-10","North",1,2022,58.30556,-162.06923,1,54536
"I-02","West",1,2022,57.68581,-167.15125,4,20050
"I-13","Central",1,2022,57.65502,-160.27538,3,9624
"H-11","Central",1,2022,57.3535,-161.54212,3,9624
"I-08","North",1,2022,57.69167,-163.38976,1,54536
"K-14","East",1,2022,58.33362,-159.52085,2,7218
"C-08","West",1,2022,55.6892,-163.40913,4,20050
"J-01","West",1,2022,57.98114,-167.80287,4,20050
"F-13","East",1,2022,56.65513,-160.37,2,7218
"E-05","West",1,2022,56.3571,-165.21241,4,20050
"G-14","East",1,2022,56.9824,-159.70445,2,7218
"A-03","Outer",1,2022,54.99934,-166.35944,5,10025
"H-04","West",1,2022,57.30029,-165.85231,4,20050
"H-14","Central",1,2022,57.31951,-159.64866,3,9624
"K-07","North",1,2022,58.3346,-164.00747,1,54536
"B-04","Outer",1,2022,55.32177,-165.78198,5,10025
"G-09","Central",1,2022,56.98481,-162.77374,3,9624
"D-02","Outer",1,2022,56.03851,-167.02696,5,10025
"A-02","Outer",1,2022,54.99757,-166.92981,5,10025
"G-06","West",1,2022,56.96491,-164.62633,4,20050
"D-04","Outer",1,2022,55.99365,-165.78996,5,10025
"J-09","North",1,2022,57.97811,-162.74596,1,54536
"K-05","North",1,2022,58.32062,-165.28325,1,54536
"J-13","East",1,2022,57.98972,-160.2152,2,7218
"I-01","West",1,2022,57.64379,-167.76505,4,20050
"D-01","Outer",1,2022,56.01343,-167.61027,5,10025
"G-10","Central",1,2022,57.02285,-162.15144,3,9624
"J-14","East",1,2022,57.98858,-159.58804,2,7218
"I-04","West",1,2022,57.65657,-165.88168,4,20050
"F-09","Central",1,2022,56.6677,-162.73861,3,9624
"A-06","Outer",1,2022,55.04517,-164.5606,5,10025
"I-09","North",1,2022,57.66554,-162.72852,1,54536
"B-05","Outer",1,2022,55.35511,-165.169,5,10025
"J-12","East",1,2022,58.01873,-160.84237,2,7218
"G-12","Central",1,2022,57.00997,-160.9343,3,9624
"I-14","East",1,2022,57.65005,-159.63167,2,7218
"I-10","North",1,2022,57.66587,-162.13297,1,54536
"G-11","Central",1,2022,57.01258,-161.56909,3,9624
"C-03","Outer",1,2022,55.68131,-166.38122,5,10025
"C-01","Outer",1,2022,55.65102,-167.55737,5,10025
"B-07","West",1,2022,55.31206,-164.01573,4,20050
"B-06","Outer",1,2022,55.35389,-164.53466,5,10025
"J-05","North",1,2022,57.98018,-165.24915,1,54536
"C-02","Outer",1,2022,55.64321,-166.96952,5,10025
"H-12","Central",1,2022,57.3373,-160.92724,3,9624
"A-04","Outer",1,2022,54.99801,-165.75513,5,10025
"F-02","West",1,2022,56.67153,-167.07362,4,20050
"F-05","West",1,2022,56.68141,-165.21765,4,20050
"H-01","West",1,2022,57.33853,-167.73643,4,20050
"K-12","East",1,2022,58.2842,-160.79266,2,7218
"G-03","West",1,2022,56.9961,-166.47655,4,20050
"E-12","Central",1,2022,56.3393,-160.98869,3,9624
"K-09","North",1,2022,58.32438,-162.72061,1,54536
"F-01","Outer",1,2022,56.67677,-167.67227,5,10025
"C-09","Central",1,2022,55.66309,-162.82125,3,9624
"I-06","West",1,2022,57.68729,-164.6171,4,20050
"D-05","West",1,2022,56.01773,-165.19081,4,20050
"G-13","Central",1,2022,56.98144,-160.33982,3,9624
"I-12","Central",1,2022,57.69638,-160.87253,3,9624
"E-11","Central",1,2022,56.33967,-161.6243,3,9624
"K-01","West",1,2022,58.29696,-167.82854,4,20050
"H-08","West",1,2022,57.34505,-163.39516,4,20050
"J-02","West",1,2022,58.01141,-167.17786,4,20050
"G-04","West",1,2022,56.96595,-165.84958,4,20050
"H-03","West",1,2022,57.31404,-166.4848,4,20050
"F-11","Central",1,2022,56.69727,-161.59051,3,9624
"I-15","East",1,2022,57.6946,-159.0139,2,7218
"H-10","North",1,2022,57.32939,-162.153,1,54536
"F-04","West",1,2022,56.64514,-165.83426,4,20050
"E-08","West",1,2022,56.33932,-163.41718,4,20050
"J-15","East",1,2022,58.0042,-158.95891,2,7218
"A-05","Outer",1,2022,55.0056,-165.15166,5,10025
"K-08","North",1,2022,58.31972,-163.36385,1,54536
"H-07","West",1,2022,57.33063,-164.02642,4,20050
"C-07","West",1,2022,55.72778,-163.98956,4,20050
"J-08","North",1,2022,58.00156,-163.37697,1,54536
"J-07","North",1,2022,57.96766,-164.01297,1,54536
"H-15","East",1,2022,57.35404,-159.05462,2,7218
"H-13","Central",1,2022,57.31677,-160.30308,3,9624
"I-07","West",1,2022,57.65138,-163.98126,4,20050
"D-03","Outer",1,2022,56.01806,-166.40272,5,10025
"F-03","West",1,2022,56.67238,-166.43042,4,20050
"J-16","East",1,2022,57.98505,-158.2956,2,7218
"J-04","West",1,2022,57.98633,-165.89996,4,20050
"H-16","East",1,2022,57.30753,-158.43592,2,7218
"D-10","Central",1,2022,56.00915,-162.27444,3,9624
"F-06","West",1,2022,56.63963,-164.62688,4,20050
"E-03","Outer",1,2022,56.33452,-166.43302,5,10025
"B-01","Outer",1,2022,55.33907,-167.53686,5,10025
"E-09","Central",1,2022,56.32135,-162.81094,3,9624
"E-01","Outer",1,2022,56.34521,-167.65296,5,10025
"J-09","North",1,2023,57.98327,-162.74865,1,54536
"D-08","West",1,2023,56.00885,-163.39017,4,20050
"I-09","North",1,2023,57.66461,-162.68303,1,54536
"D-07","West",1,2023,56.0267,-164.05208,4,20050
"J-05","North",1,2023,57.98852,-165.248,1,54536
"B-02","Outer",1,2023,55.3267,-166.96373,5,10025
"K-11","East",1,2023,58.21711,-161.54354,2,7218
"E-11","Central",1,2023,56.32703,-161.66054,3,9624
"F-04","West",1,2023,56.64331,-165.85142,4,20050
"H-12","Central",1,2023,57.33446,-160.91545,3,9624
"J-06","North",1,2023,58.01448,-164.62139,1,54536
"B-03","Outer",1,2023,55.34184,-166.35872,5,10025
"J-11","Central",1,2023,57.98064,-161.4838,3,9624
"J-13","East",1,2023,58.00436,-160.20525,2,7218
"C-03","Outer",1,2023,55.67855,-166.38824,5,10025
"A-04","Outer",1,2023,55.01084,-165.75861,5,10025
"J-15","East",1,2023,57.95834,-158.9936,2,7218
"H-01","West",1,2023,57.33971,-167.74523,4,20050
"D-10","Central",1,2023,55.99472,-162.27104,3,9624
"K-14","East",1,2023,58.29922,-159.57489,2,7218
"G-08","West",1,2023,57.00863,-163.39574,4,20050
"G-10","Central",1,2023,57.00083,-162.14086,3,9624
"F-05","West",1,2023,56.65695,-165.20746,4,20050
"E-09","Central",1,2023,56.33413,-162.80187,3,9624
"I-10","North",1,2023,57.6508,-162.12765,1,54536
"I-04","West",1,2023,57.65316,-165.86848,4,20050
"D-04","Outer",1,2023,55.99569,-165.78475,5,10025
"I-11","Central",1,2023,57.65398,-161.50215,3,9624
"J-10","North",1,2023,58.01544,-162.11242,1,54536
"H-05","West",1,2023,57.31419,-165.23333,4,20050
"J-08","North",1,2023,57.99463,-163.38448,1,54536
"A-03","Outer",1,2023,55.01406,-166.3612,5,10025
"D-09","Central",1,2023,55.99623,-162.80667,3,9624
"B-01","Outer",1,2023,55.33213,-167.55228,5,10025
"H-04","West",1,2023,57.3103,-165.84553,4,20050
"D-02","Outer",1,2023,56.00375,-167.02249,5,10025
"C-05","Outer",1,2023,55.66438,-165.16809,5,10025
"F-03","West",1,2023,56.67291,-166.43701,4,20050
"H-02","West",1,2023,57.3365,-167.09383,4,20050
"F-13","East",1,2023,56.65813,-160.38934,2,7218
"H-11","Central",1,2023,57.34252,-161.52453,3,9624
"E-03","Outer",1,2023,56.33811,-166.42748,5,10025
"E-06","West",1,2023,56.33635,-164.58791,4,20050
"C-09","Central",1,2023,55.66367,-162.82498,3,9624
"D-03","Outer",1,2023,55.9966,-166.41194,5,10025
"K-08","North",1,2023,58.32969,-163.37433,1,54536
"I-08","North",1,2023,57.66367,-163.36276,1,54536
"K-06","North",1,2023,58.34689,-164.64049,1,54536
"K-07","North",1,2023,58.34099,-164.04968,1,54536
"E-08","West",1,2023,56.33826,-163.41617,4,20050
"E-07","West",1,2023,56.35495,-163.97132,4,20050
"C-01","Outer",1,2023,55.66353,-167.59173,5,10025
"I-01","West",1,2023,57.68061,-167.77301,4,20050
"H-16","East",1,2023,57.3525,-158.40101,2,7218
"A-06","Outer",1,2023,55.02346,-164.57923,5,10025
"E-04","West",1,2023,56.32708,-165.81442,4,20050
"G-12","Central",1,2023,56.99242,-160.95165,3,9624
"F-07","West",1,2023,56.67251,-164.01817,4,20050
"F-06","West",1,2023,56.67231,-164.60686,4,20050
"J-03","West",1,2023,58.00859,-166.52872,4,20050
"H-09","North",1,2023,57.32593,-162.76783,1,54536
"K-03","North",1,2023,58.34282,-166.54899,1,54536
"F-14","East",1,2023,56.67258,-159.7784,2,7218
"F-02","West",1,2023,56.67226,-167.0647,4,20050
"G-05","West",1,2023,56.98681,-165.22099,4,20050
"G-01","West",1,2023,57.00498,-167.69814,4,20050
"F-11","Central",1,2023,56.66809,-161.57237,3,9624
"K-02","West",1,2023,58.34955,-167.2005,4,20050
"E-12","Central",1,2023,56.33791,-160.99496,3,9624
"I-12","Central",1,2023,57.6848,-160.89988,3,9624
"G-15","East",1,2023,57.0098,-159.1241,2,7218
"B-08","West",1,2023,55.351,-163.41822,4,20050
"C-07","West",1,2023,55.70142,-164.01533,4,20050
"D-01","Outer",1,2023,56.01057,-167.61196,5,10025
"I-06","West",1,2023,57.67818,-164.61486,4,20050
"B-05","Outer",1,2023,55.34203,-165.17179,5,10025
"E-02","Outer",1,2023,56.35872,-167.05539,5,10025
"J-14","East",1,2023,57.98941,-159.61799,2,7218
"F-10","Central",1,2023,56.66918,-162.16545,3,9624
"F-12","Central",1,2023,56.6588,-161.01448,3,9624
"F-08","West",1,2023,56.6803,-163.39357,4,20050
